gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	pairID	heuristic	subcase	template
entailment	( ( ( The judge ) ( who ( ( the banker ) contacted ) ) ) ( ( mentioned ( the senators ) ) . ) )	( ( The judge ) ( ( mentioned ( the senators ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN judge)) (SBAR (WHNP (WP who)) (S (NP (DT the) (NN banker)) (VP (VBD contacted))))) (VP (VBD mentioned) (NP (DT the) (NNS senators))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD mentioned) (NP (DT the) (NNS senators))) (. .)))	The judge who the banker contacted mentioned the senators .	The judge mentioned the senators .	ex7293	lexical_overlap	le_around_relative_clause	temp31
entailment	( ( ( The bankers ) ( that ( contacted ( the professors ) ) ) ) ( ( called ( the student ) ) . ) )	( ( The bankers ) ( ( called ( the student ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS bankers)) (SBAR (WHNP (WDT that)) (S (VP (VBD contacted) (NP (DT the) (NNS professors)))))) (VP (VBD called) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NNS bankers)) (VP (VBD called) (NP (DT the) (NN student))) (. .)))	The bankers that contacted the professors called the student .	The bankers called the student .	ex7294	lexical_overlap	le_around_relative_clause	temp31
entailment	( ( ( The secretary ) ( that waited ) ) ( ( believed ( the artists ) ) . ) )	( ( The secretary ) ( ( believed ( the artists ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN secretary)) (SBAR (WHNP (WDT that)) (S (VP (VBD waited))))) (VP (VBD believed) (NP (DT the) (NNS artists))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD believed) (NP (DT the) (NNS artists))) (. .)))	The secretary that waited believed the artists .	The secretary believed the artists .	ex7295	lexical_overlap	le_around_relative_clause	temp31
entailment	( ( ( The managers ) ( that performed ) ) ( ( thanked ( the athlete ) ) . ) )	( ( The managers ) ( ( thanked ( the athlete ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS managers)) (SBAR (WHNP (WDT that)) (S (VP (VBD performed))))) (VP (VBD thanked) (NP (DT the) (NN athlete))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD thanked) (NP (DT the) (NN athlete))) (. .)))	The managers that performed thanked the athlete .	The managers thanked the athlete .	ex7296	lexical_overlap	le_around_relative_clause	temp31
entailment	( ( ( The judge ) ( who ( ( the actors ) avoided ) ) ) ( ( admired ( the scientists ) ) . ) )	( ( The judge ) ( ( admired ( the scientists ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN judge)) (SBAR (WHNP (WP who)) (S (NP (DT the) (NNS actors)) (VP (VBD avoided))))) (VP (VBD admired) (NP (DT the) (NNS scientists))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD admired) (NP (DT the) (NNS scientists))) (. .)))	The judge who the actors avoided admired the scientists .	The judge admired the scientists .	ex7297	lexical_overlap	le_around_relative_clause	temp31
entailment	( ( ( The athlete ) ( who ( introduced ( the tourists ) ) ) ) ( ( recognized ( the managers ) ) . ) )	( ( The athlete ) ( ( recognized ( the managers ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN athlete)) (SBAR (WHNP (WP who)) (S (VP (VBD introduced) (NP (DT the) (NNS tourists)))))) (VP (VBD recognized) (NP (DT the) (NNS managers))) (. .)))	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD recognized) (NP (DT the) (NNS managers))) (. .)))	The athlete who introduced the tourists recognized the managers .	The athlete recognized the managers .	ex7298	lexical_overlap	le_around_relative_clause	temp31
entailment	( ( ( The artists ) ( that ( ( the professor ) mentioned ) ) ) ( ( helped ( the student ) ) . ) )	( ( The artists ) ( ( helped ( the student ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS artists)) (SBAR (WHNP (WDT that)) (S (NP (DT the) (NN professor)) (VP (VBD mentioned))))) (VP (VBD helped) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD helped) (NP (DT the) (NN student))) (. .)))	The artists that the professor mentioned helped the student .	The artists helped the student .	ex7299	lexical_overlap	le_around_relative_clause	temp31
entailment	( ( ( The tourists ) ( and ( the senators ) ) ) ( ( admired ( the athletes ) ) . ) )	( ( The tourists ) ( ( admired ( the athletes ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS tourists)) (CC and) (NP (DT the) (NNS senators))) (VP (VBD admired) (NP (DT the) (NNS athletes))) (. .)))	(ROOT (S (NP (DT The) (NNS tourists)) (VP (VBD admired) (NP (DT the) (NNS athletes))) (. .)))	The tourists and the senators admired the athletes .	The tourists admired the athletes .	ex8000	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The professors ) ( and ( the lawyers ) ) ) ( ( recommended ( the student ) ) . ) )	( ( The professors ) ( ( recommended ( the student ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS professors)) (CC and) (NP (DT the) (NNS lawyers))) (VP (VBD recommended) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD recommended) (NP (DT the) (NN student))) (. .)))	The professors and the lawyers recommended the student .	The professors recommended the student .	ex8001	lexical_overlap	le_conjunction	temp32
entailment	( ( The secretaries ) ( ( encouraged ( ( the scientists ) ( and ( the actors ) ) ) ) . ) )	( ( The secretaries ) ( ( encouraged ( the actors ) ) . ) )	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD encouraged) (NP (NP (DT the) (NNS scientists)) (CC and) (NP (DT the) (NNS actors)))) (. .)))	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD encouraged) (NP (DT the) (NNS actors))) (. .)))	The secretaries encouraged the scientists and the actors .	The secretaries encouraged the actors .	ex8002	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The actors ) ( and ( the tourists ) ) ) ( ( avoided ( the lawyers ) ) . ) )	( ( The actors ) ( ( avoided ( the lawyers ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS actors)) (CC and) (NP (DT the) (NNS tourists))) (VP (VBD avoided) (NP (DT the) (NNS lawyers))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD avoided) (NP (DT the) (NNS lawyers))) (. .)))	The actors and the tourists avoided the lawyers .	The actors avoided the lawyers .	ex8003	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The professors ) ( and ( the judge ) ) ) ( ( mentioned ( the senator ) ) . ) )	( ( The professors ) ( ( mentioned ( the senator ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS professors)) (CC and) (NP (DT the) (NN judge))) (VP (VBD mentioned) (NP (DT the) (NN senator))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD mentioned) (NP (DT the) (NN senator))) (. .)))	The professors and the judge mentioned the senator .	The professors mentioned the senator .	ex8004	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The manager ) ( and ( the banker ) ) ) ( ( recognized ( the senator ) ) . ) )	( ( The manager ) ( ( recognized ( the senator ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN manager)) (CC and) (NP (DT the) (NN banker))) (VP (VBD recognized) (NP (DT the) (NN senator))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD recognized) (NP (DT the) (NN senator))) (. .)))	The manager and the banker recognized the senator .	The manager recognized the senator .	ex8005	lexical_overlap	le_conjunction	temp32
entailment	( ( The managers ) ( ( encouraged ( ( the senator ) ( and ( the lawyer ) ) ) ) . ) )	( ( The managers ) ( ( encouraged ( the lawyer ) ) . ) )	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD encouraged) (NP (NP (DT the) (NN senator)) (CC and) (NP (DT the) (NN lawyer)))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD encouraged) (NP (DT the) (NN lawyer))) (. .)))	The managers encouraged the senator and the lawyer .	The managers encouraged the lawyer .	ex8006	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The student ) ( and ( the athlete ) ) ) ( ( believed ( the artists ) ) . ) )	( ( The student ) ( ( believed ( the artists ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN student)) (CC and) (NP (DT the) (NN athlete))) (VP (VBD believed) (NP (DT the) (NNS artists))) (. .)))	(ROOT (S (NP (DT The) (NN student)) (VP (VBD believed) (NP (DT the) (NNS artists))) (. .)))	The student and the athlete believed the artists .	The student believed the artists .	ex8007	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The tourist ) ( and ( the presidents ) ) ) ( ( mentioned ( the professor ) ) . ) )	( ( The tourist ) ( ( mentioned ( the professor ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN tourist)) (CC and) (NP (DT the) (NNS presidents))) (VP (VBD mentioned) (NP (DT the) (NN professor))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD mentioned) (NP (DT the) (NN professor))) (. .)))	The tourist and the presidents mentioned the professor .	The tourist mentioned the professor .	ex8008	lexical_overlap	le_conjunction	temp32
entailment	( ( The artist ) ( ( advised ( ( the banker ) ( and ( the athlete ) ) ) ) . ) )	( ( The artist ) ( ( advised ( the athlete ) ) . ) )	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD advised) (NP (NP (DT the) (NN banker)) (CC and) (NP (DT the) (NN athlete)))) (. .)))	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD advised) (NP (DT the) (NN athlete))) (. .)))	The artist advised the banker and the athlete .	The artist advised the athlete .	ex8009	lexical_overlap	le_conjunction	temp33
entailment	( ( The artists ) ( ( admired ( ( the doctors ) ( and ( the bankers ) ) ) ) . ) )	( ( The artists ) ( ( admired ( the bankers ) ) . ) )	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD admired) (NP (NP (DT the) (NNS doctors)) (CC and) (NP (DT the) (NNS bankers)))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD admired) (NP (DT the) (NNS bankers))) (. .)))	The artists admired the doctors and the bankers .	The artists admired the bankers .	ex8010	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The president ) ( and ( the authors ) ) ) ( ( saw ( the students ) ) . ) )	( ( The president ) ( ( saw ( the students ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN president)) (CC and) (NP (DT the) (NNS authors))) (VP (VBD saw) (NP (DT the) (NNS students))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD saw) (NP (DT the) (NNS students))) (. .)))	The president and the authors saw the students .	The president saw the students .	ex8011	lexical_overlap	le_conjunction	temp32
entailment	( ( The presidents ) ( ( contacted ( ( the students ) ( and ( the senators ) ) ) ) . ) )	( ( The presidents ) ( ( contacted ( the senators ) ) . ) )	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD contacted) (NP (NP (DT the) (NNS students)) (CC and) (NP (DT the) (NNS senators)))) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD contacted) (NP (DT the) (NNS senators))) (. .)))	The presidents contacted the students and the senators .	The presidents contacted the senators .	ex8012	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The judge ) ( and ( the manager ) ) ) ( ( stopped ( the scientists ) ) . ) )	( ( The judge ) ( ( stopped ( the scientists ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN judge)) (CC and) (NP (DT the) (NN manager))) (VP (VBD stopped) (NP (DT the) (NNS scientists))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD stopped) (NP (DT the) (NNS scientists))) (. .)))	The judge and the manager stopped the scientists .	The judge stopped the scientists .	ex8013	lexical_overlap	le_conjunction	temp32
entailment	( ( The banker ) ( ( recognized ( ( the students ) ( and ( the professors ) ) ) ) . ) )	( ( The banker ) ( ( recognized ( the professors ) ) . ) )	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD recognized) (NP (NP (DT the) (NNS students)) (CC and) (NP (DT the) (NNS professors)))) (. .)))	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD recognized) (NP (DT the) (NNS professors))) (. .)))	The banker recognized the students and the professors .	The banker recognized the professors .	ex8014	lexical_overlap	le_conjunction	temp33
entailment	( ( The managers ) ( ( encouraged ( ( the banker ) ( and ( the artists ) ) ) ) . ) )	( ( The managers ) ( ( encouraged ( the artists ) ) . ) )	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD encouraged) (NP (NP (DT the) (NN banker)) (CC and) (NP (DT the) (NNS artists)))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD encouraged) (NP (DT the) (NNS artists))) (. .)))	The managers encouraged the banker and the artists .	The managers encouraged the artists .	ex8015	lexical_overlap	le_conjunction	temp33
entailment	( ( The professors ) ( ( encouraged ( ( the athlete ) ( and ( the scientists ) ) ) ) . ) )	( ( The professors ) ( ( encouraged ( the scientists ) ) . ) )	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD encouraged) (NP (NP (DT the) (NN athlete)) (CC and) (NP (DT the) (NNS scientists)))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD encouraged) (NP (DT the) (NNS scientists))) (. .)))	The professors encouraged the athlete and the scientists .	The professors encouraged the scientists .	ex8016	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The scientists ) ( and ( the presidents ) ) ) ( ( saw ( the athlete ) ) . ) )	( ( The scientists ) ( ( saw ( the athlete ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS scientists)) (CC and) (NP (DT the) (NNS presidents))) (VP (VBD saw) (NP (DT the) (NN athlete))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD saw) (NP (DT the) (NN athlete))) (. .)))	The scientists and the presidents saw the athlete .	The scientists saw the athlete .	ex8017	lexical_overlap	le_conjunction	temp32
entailment	( ( The actors ) ( ( believed ( ( the managers ) ( and ( the authors ) ) ) ) . ) )	( ( The actors ) ( ( believed ( the authors ) ) . ) )	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD believed) (NP (NP (DT the) (NNS managers)) (CC and) (NP (DT the) (NNS authors)))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD believed) (NP (DT the) (NNS authors))) (. .)))	The actors believed the managers and the authors .	The actors believed the authors .	ex8018	lexical_overlap	le_conjunction	temp33
entailment	( ( The tourist ) ( ( stopped ( ( the secretaries ) ( and ( the banker ) ) ) ) . ) )	( ( The tourist ) ( ( stopped ( the banker ) ) . ) )	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD stopped) (NP (NP (DT the) (NNS secretaries)) (CC and) (NP (DT the) (NN banker)))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD stopped) (NP (DT the) (NN banker))) (. .)))	The tourist stopped the secretaries and the banker .	The tourist stopped the banker .	ex8019	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The lawyers ) ( and ( the tourists ) ) ) ( ( saw ( the athletes ) ) . ) )	( ( The lawyers ) ( ( saw ( the athletes ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS lawyers)) (CC and) (NP (DT the) (NNS tourists))) (VP (VBD saw) (NP (DT the) (NNS athletes))) (. .)))	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD saw) (NP (DT the) (NNS athletes))) (. .)))	The lawyers and the tourists saw the athletes .	The lawyers saw the athletes .	ex8020	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The managers ) ( and ( the judges ) ) ) ( ( believed ( the tourist ) ) . ) )	( ( The managers ) ( ( believed ( the tourist ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS managers)) (CC and) (NP (DT the) (NNS judges))) (VP (VBD believed) (NP (DT the) (NN tourist))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD believed) (NP (DT the) (NN tourist))) (. .)))	The managers and the judges believed the tourist .	The managers believed the tourist .	ex8021	lexical_overlap	le_conjunction	temp32
entailment	( ( The lawyers ) ( ( encouraged ( ( the student ) ( and ( the tourist ) ) ) ) . ) )	( ( The lawyers ) ( ( encouraged ( the tourist ) ) . ) )	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD encouraged) (NP (NP (DT the) (NN student)) (CC and) (NP (DT the) (NN tourist)))) (. .)))	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD encouraged) (NP (DT the) (NN tourist))) (. .)))	The lawyers encouraged the student and the tourist .	The lawyers encouraged the tourist .	ex8022	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The artists ) ( and ( the authors ) ) ) ( ( supported ( the students ) ) . ) )	( ( The artists ) ( ( supported ( the students ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS artists)) (CC and) (NP (DT the) (NNS authors))) (VP (VBD supported) (NP (DT the) (NNS students))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD supported) (NP (DT the) (NNS students))) (. .)))	The artists and the authors supported the students .	The artists supported the students .	ex8023	lexical_overlap	le_conjunction	temp32
entailment	( ( The scientists ) ( ( helped ( ( the secretary ) ( and ( the artists ) ) ) ) . ) )	( ( The scientists ) ( ( helped ( the artists ) ) . ) )	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD helped) (NP (NP (DT the) (NN secretary)) (CC and) (NP (DT the) (NNS artists)))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD helped) (NP (DT the) (NNS artists))) (. .)))	The scientists helped the secretary and the artists .	The scientists helped the artists .	ex8024	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The lawyers ) ( and ( the scientist ) ) ) ( ( avoided ( the actor ) ) . ) )	( ( The lawyers ) ( ( avoided ( the actor ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS lawyers)) (CC and) (NP (DT the) (NN scientist))) (VP (VBD avoided) (NP (DT the) (NN actor))) (. .)))	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD avoided) (NP (DT the) (NN actor))) (. .)))	The lawyers and the scientist avoided the actor .	The lawyers avoided the actor .	ex8025	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The managers ) ( and ( the banker ) ) ) ( ( called ( the lawyer ) ) . ) )	( ( The managers ) ( ( called ( the lawyer ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS managers)) (CC and) (NP (DT the) (NN banker))) (VP (VBD called) (NP (DT the) (NN lawyer))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD called) (NP (DT the) (NN lawyer))) (. .)))	The managers and the banker called the lawyer .	The managers called the lawyer .	ex8026	lexical_overlap	le_conjunction	temp32
entailment	( ( The doctor ) ( ( recommended ( ( the authors ) ( and ( the secretaries ) ) ) ) . ) )	( ( The doctor ) ( ( recommended ( the secretaries ) ) . ) )	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD recommended) (NP (NP (DT the) (NNS authors)) (CC and) (NP (DT the) (NNS secretaries)))) (. .)))	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD recommended) (NP (DT the) (NNS secretaries))) (. .)))	The doctor recommended the authors and the secretaries .	The doctor recommended the secretaries .	ex8027	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The senators ) ( and ( the student ) ) ) ( ( admired ( the judges ) ) . ) )	( ( The senators ) ( ( admired ( the judges ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS senators)) (CC and) (NP (DT the) (NN student))) (VP (VBD admired) (NP (DT the) (NNS judges))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD admired) (NP (DT the) (NNS judges))) (. .)))	The senators and the student admired the judges .	The senators admired the judges .	ex8028	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The scientists ) ( and ( the authors ) ) ) ( ( contacted ( the professor ) ) . ) )	( ( The scientists ) ( ( contacted ( the professor ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS scientists)) (CC and) (NP (DT the) (NNS authors))) (VP (VBD contacted) (NP (DT the) (NN professor))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD contacted) (NP (DT the) (NN professor))) (. .)))	The scientists and the authors contacted the professor .	The scientists contacted the professor .	ex8029	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The scientists ) ( and ( the artists ) ) ) ( ( advised ( the athlete ) ) . ) )	( ( The scientists ) ( ( advised ( the athlete ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS scientists)) (CC and) (NP (DT the) (NNS artists))) (VP (VBD advised) (NP (DT the) (NN athlete))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD advised) (NP (DT the) (NN athlete))) (. .)))	The scientists and the artists advised the athlete .	The scientists advised the athlete .	ex8030	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The actors ) ( and ( the judges ) ) ) ( ( saw ( the managers ) ) . ) )	( ( The actors ) ( ( saw ( the managers ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS actors)) (CC and) (NP (DT the) (NNS judges))) (VP (VBD saw) (NP (DT the) (NNS managers))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD saw) (NP (DT the) (NNS managers))) (. .)))	The actors and the judges saw the managers .	The actors saw the managers .	ex8031	lexical_overlap	le_conjunction	temp32
entailment	( ( The senator ) ( ( advised ( ( the judges ) ( and ( the secretaries ) ) ) ) . ) )	( ( The senator ) ( ( advised ( the secretaries ) ) . ) )	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD advised) (NP (NP (DT the) (NNS judges)) (CC and) (NP (DT the) (NNS secretaries)))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD advised) (NP (DT the) (NNS secretaries))) (. .)))	The senator advised the judges and the secretaries .	The senator advised the secretaries .	ex8032	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The scientist ) ( and ( the athletes ) ) ) ( ( introduced ( the student ) ) . ) )	( ( The scientist ) ( ( introduced ( the student ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN scientist)) (CC and) (NP (DT the) (NNS athletes))) (VP (VBD introduced) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NN scientist)) (VP (VBD introduced) (NP (DT the) (NN student))) (. .)))	The scientist and the athletes introduced the student .	The scientist introduced the student .	ex8033	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The secretary ) ( and ( the doctors ) ) ) ( ( mentioned ( the judge ) ) . ) )	( ( The secretary ) ( ( mentioned ( the judge ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN secretary)) (CC and) (NP (DT the) (NNS doctors))) (VP (VBD mentioned) (NP (DT the) (NN judge))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD mentioned) (NP (DT the) (NN judge))) (. .)))	The secretary and the doctors mentioned the judge .	The secretary mentioned the judge .	ex8034	lexical_overlap	le_conjunction	temp32
entailment	( ( The athletes ) ( ( contacted ( ( the senators ) ( and ( the doctor ) ) ) ) . ) )	( ( The athletes ) ( ( contacted ( the doctor ) ) . ) )	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD contacted) (NP (NP (DT the) (NNS senators)) (CC and) (NP (DT the) (NN doctor)))) (. .)))	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD contacted) (NP (DT the) (NN doctor))) (. .)))	The athletes contacted the senators and the doctor .	The athletes contacted the doctor .	ex8035	lexical_overlap	le_conjunction	temp33
entailment	( ( The lawyer ) ( ( encouraged ( ( the professor ) ( and ( the managers ) ) ) ) . ) )	( ( The lawyer ) ( ( encouraged ( the managers ) ) . ) )	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD encouraged) (NP (NP (DT the) (NN professor)) (CC and) (NP (DT the) (NNS managers)))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD encouraged) (NP (DT the) (NNS managers))) (. .)))	The lawyer encouraged the professor and the managers .	The lawyer encouraged the managers .	ex8036	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The professors ) ( and ( the president ) ) ) ( ( contacted ( the secretaries ) ) . ) )	( ( The professors ) ( ( contacted ( the secretaries ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS professors)) (CC and) (NP (DT the) (NN president))) (VP (VBD contacted) (NP (DT the) (NNS secretaries))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD contacted) (NP (DT the) (NNS secretaries))) (. .)))	The professors and the president contacted the secretaries .	The professors contacted the secretaries .	ex8037	lexical_overlap	le_conjunction	temp32
entailment	( ( ( The artists ) ( and ( the banker ) ) ) ( ( introduced ( the secretary ) ) . ) )	( ( The artists ) ( ( introduced ( the secretary ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS artists)) (CC and) (NP (DT the) (NN banker))) (VP (VBD introduced) (NP (DT the) (NN secretary))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD introduced) (NP (DT the) (NN secretary))) (. .)))	The artists and the banker introduced the secretary .	The artists introduced the secretary .	ex8038	lexical_overlap	le_conjunction	temp32
entailment	( ( The secretary ) ( ( avoided ( ( the authors ) ( and ( the athlete ) ) ) ) . ) )	( ( The secretary ) ( ( avoided ( the athlete ) ) . ) )	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD avoided) (NP (NP (DT the) (NNS authors)) (CC and) (NP (DT the) (NN athlete)))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD avoided) (NP (DT the) (NN athlete))) (. .)))	The secretary avoided the authors and the athlete .	The secretary avoided the athlete .	ex8039	lexical_overlap	le_conjunction	temp33
entailment	( ( The authors ) ( ( saw ( ( the doctor ) ( and ( the athletes ) ) ) ) . ) )	( ( The authors ) ( ( saw ( the athletes ) ) . ) )	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD saw) (NP (NP (DT the) (NN doctor)) (CC and) (NP (DT the) (NNS athletes)))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD saw) (NP (DT the) (NNS athletes))) (. .)))	The authors saw the doctor and the athletes .	The authors saw the athletes .	ex8040	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The manager ) ( and ( the secretaries ) ) ) ( ( contacted ( the athlete ) ) . ) )	( ( The manager ) ( ( contacted ( the athlete ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN manager)) (CC and) (NP (DT the) (NNS secretaries))) (VP (VBD contacted) (NP (DT the) (NN athlete))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD contacted) (NP (DT the) (NN athlete))) (. .)))	The manager and the secretaries contacted the athlete .	The manager contacted the athlete .	ex8041	lexical_overlap	le_conjunction	temp32
entailment	( ( The actors ) ( ( called ( ( the banker ) ( and ( the athlete ) ) ) ) . ) )	( ( The actors ) ( ( called ( the athlete ) ) . ) )	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD called) (NP (NP (DT the) (NN banker)) (CC and) (NP (DT the) (NN athlete)))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD called) (NP (DT the) (NN athlete))) (. .)))	The actors called the banker and the athlete .	The actors called the athlete .	ex8042	lexical_overlap	le_conjunction	temp33
entailment	( ( ( The actors ) ( and ( the athletes ) ) ) ( ( recommended ( the professors ) ) . ) )	( ( The actors ) ( ( recommended ( the professors ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS actors)) (CC and) (NP (DT the) (NNS athletes))) (VP (VBD recommended) (NP (DT the) (NNS professors))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD recommended) (NP (DT the) (NNS professors))) (. .)))	The actors and the athletes recommended the professors .	The actors recommended the professors .	ex8043	lexical_overlap	le_conjunction	temp32
