gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	pairID	heuristic	subcase	template
entailment	( ( Before ( ( the president ) ( believed ( the secretary ) ) ) ) ( , ( ( ( the scientists ) ( contacted ( the actors ) ) ) . ) ) )	( ( The president ) ( ( believed ( the secretary ) ) . ) )	(ROOT (S (SBAR (IN Before) (S (NP (DT the) (NN president)) (VP (VBD believed) (NP (DT the) (NN secretary))))) (, ,) (S (NP (DT the) (NNS scientists)) (VP (VBD contacted) (NP (DT the) (NN actors)))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD believed) (NP (DT the) (NN secretary))) (. .)))	Before the president believed the secretary , the scientists contacted the actors .	The president believed the secretary .	ex25178	constituent	ce_embedded_under_since	temp59
entailment	( ( Although ( ( the athlete ) ( introduced ( the author ) ) ) ) ( , ( ( ( the scientists ) ( mentioned ( the lawyers ) ) ) . ) ) )	( ( The athlete ) ( ( introduced ( the author ) ) . ) )	(ROOT (S (SBAR (IN Although) (S (NP (DT the) (NN athlete)) (VP (VBD introduced) (NP (DT the) (NN author))))) (, ,) (S (NP (DT the) (NNS scientists)) (VP (VBD mentioned) (NP (DT the) (NN lawyers)))) (. .)))	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD introduced) (NP (DT the) (NN author))) (. .)))	Although the athlete introduced the author , the scientists mentioned the lawyers .	The athlete introduced the author .	ex25179	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the judge ) shouted ) ) ( , ( ( ( the tourist ) slept ) . ) ) )	( ( The judge ) ( shouted . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NN judge)) (VP (VBD shouted)))) (, ,) (S (NP (DT the) (NN tourist)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD shouted)) (. .)))	Because the judge shouted , the tourist slept .	The judge shouted .	ex25180	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the secretaries ) shouted ) ) ( , ( ( ( the managers ) ( advised ( the artist ) ) ) . ) ) )	( ( The secretaries ) ( shouted . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NNS secretaries)) (VP (VBD shouted)))) (, ,) (S (NP (DT the) (NNS managers)) (VP (VBD advised) (NP (DT the) (NN artist)))) (. .)))	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD shouted)) (. .)))	After the secretaries shouted , the managers advised the artist .	The secretaries shouted .	ex25181	constituent	ce_embedded_under_since	temp59
entailment	( ( While ( ( the athlete ) ( supported ( the artist ) ) ) ) ( , ( ( ( the actor ) ( mentioned ( the secretaries ) ) ) . ) ) )	( ( The athlete ) ( ( supported ( the artist ) ) . ) )	(ROOT (S (SBAR (IN While) (S (NP (DT the) (NN athlete)) (VP (VBD supported) (NP (DT the) (NN artist))))) (, ,) (S (NP (DT the) (NN actor)) (VP (VBD mentioned) (NP (DT the) (NN secretaries)))) (. .)))	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD supported) (NP (DT the) (NN artist))) (. .)))	While the athlete supported the artist , the actor mentioned the secretaries .	The athlete supported the artist .	ex25182	constituent	ce_embedded_under_since	temp59
entailment	( ( Since ( ( the athlete ) ( recommended ( the doctors ) ) ) ) ( , ( ( ( the students ) ( thanked ( the scientists ) ) ) . ) ) )	( ( The athlete ) ( ( recommended ( the doctors ) ) . ) )	(ROOT (S (SBAR (IN Since) (S (NP (DT the) (NN athlete)) (VP (VBD recommended) (NP (DT the) (NN doctors))))) (, ,) (S (NP (DT the) (NNS students)) (VP (VBD thanked) (NP (DT the) (NN scientists)))) (. .)))	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD recommended) (NP (DT the) (NN doctors))) (. .)))	Since the athlete recommended the doctors , the students thanked the scientists .	The athlete recommended the doctors .	ex25183	constituent	ce_embedded_under_since	temp59
entailment	( ( Since ( ( the actors ) shouted ) ) ( , ( ( ( the athlete ) performed ) . ) ) )	( ( The actors ) ( shouted . ) )	(ROOT (S (SBAR (IN Since) (S (NP (DT the) (NNS actors)) (VP (VBD shouted)))) (, ,) (S (NP (DT the) (NN athlete)) (VP (VBD performed))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD shouted)) (. .)))	Since the actors shouted , the athlete performed .	The actors shouted .	ex25184	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the tourist ) ( helped ( the actor ) ) ) ) ( , ( ( ( the professors ) ( called ( the authors ) ) ) . ) ) )	( ( The tourist ) ( ( helped ( the actor ) ) . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NN tourist)) (VP (VBD helped) (NP (DT the) (NN actor))))) (, ,) (S (NP (DT the) (NNS professors)) (VP (VBD called) (NP (DT the) (NN authors)))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD helped) (NP (DT the) (NN actor))) (. .)))	After the tourist helped the actor , the professors called the authors .	The tourist helped the actor .	ex25185	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the scientists ) ( admired ( the secretaries ) ) ) ) ( , ( ( ( the banker ) danced ) . ) ) )	( ( The scientists ) ( ( admired ( the secretaries ) ) . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NNS scientists)) (VP (VBD admired) (NP (DT the) (NN secretaries))))) (, ,) (S (NP (DT the) (NN banker)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD admired) (NP (DT the) (NN secretaries))) (. .)))	Because the scientists admired the secretaries , the banker danced .	The scientists admired the secretaries .	ex25186	constituent	ce_embedded_under_since	temp59
entailment	( ( Before ( ( the scientist ) ( admired ( the author ) ) ) ) ( , ( ( ( the athlete ) ( introduced ( the student ) ) ) . ) ) )	( ( The scientist ) ( ( admired ( the author ) ) . ) )	(ROOT (S (SBAR (IN Before) (S (NP (DT the) (NN scientist)) (VP (VBD admired) (NP (DT the) (NN author))))) (, ,) (S (NP (DT the) (NN athlete)) (VP (VBD introduced) (NP (DT the) (NN student)))) (. .)))	(ROOT (S (NP (DT The) (NN scientist)) (VP (VBD admired) (NP (DT the) (NN author))) (. .)))	Before the scientist admired the author , the athlete introduced the student .	The scientist admired the author .	ex25187	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the doctors ) ran ) ) ( , ( ( ( the student ) waited ) . ) ) )	( ( The doctors ) ( ran . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NNS doctors)) (VP (VBD ran)))) (, ,) (S (NP (DT the) (NN student)) (VP (VBD waited))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD ran)) (. .)))	After the doctors ran , the student waited .	The doctors ran .	ex25188	constituent	ce_embedded_under_since	temp59
entailment	( ( Though ( ( the scientists ) shouted ) ) ( , ( ( ( the professors ) resigned ) . ) ) )	( ( The scientists ) ( shouted . ) )	(ROOT (S (SBAR (IN Though) (S (NP (DT the) (NNS scientists)) (VP (VBD shouted)))) (, ,) (S (NP (DT the) (NNS professors)) (VP (VBD resigned))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD shouted)) (. .)))	Though the scientists shouted , the professors resigned .	The scientists shouted .	ex25189	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the manager ) performed ) ) ( , ( ( ( the tourist ) waited ) . ) ) )	( ( The manager ) ( performed . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NN manager)) (VP (VBD performed)))) (, ,) (S (NP (DT the) (NN tourist)) (VP (VBD waited))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD performed)) (. .)))	Because the manager performed , the tourist waited .	The manager performed .	ex25190	constituent	ce_embedded_under_since	temp59
entailment	( ( Although ( ( the president ) ( encouraged ( the tourist ) ) ) ) ( , ( ( ( the judge ) ( believed ( the senator ) ) ) . ) ) )	( ( The president ) ( ( encouraged ( the tourist ) ) . ) )	(ROOT (S (SBAR (IN Although) (S (NP (DT the) (NN president)) (VP (VBD encouraged) (NP (DT the) (NN tourist))))) (, ,) (S (NP (DT the) (NN judge)) (VP (VBD believed) (NP (DT the) (NN senator)))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD encouraged) (NP (DT the) (NN tourist))) (. .)))	Although the president encouraged the tourist , the judge believed the senator .	The president encouraged the tourist .	ex25191	constituent	ce_embedded_under_since	temp59
entailment	( ( While ( ( the tourist ) ( recognized ( the judges ) ) ) ) ( , ( ( ( the professor ) ( introduced ( the authors ) ) ) . ) ) )	( ( The tourist ) ( ( recognized ( the judges ) ) . ) )	(ROOT (S (SBAR (IN While) (S (NP (DT the) (NN tourist)) (VP (VBD recognized) (NP (DT the) (NN judges))))) (, ,) (S (NP (DT the) (NN professor)) (VP (VBD introduced) (NP (DT the) (NN authors)))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD recognized) (NP (DT the) (NN judges))) (. .)))	While the tourist recognized the judges , the professor introduced the authors .	The tourist recognized the judges .	ex25192	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the author ) ( saw ( the manager ) ) ) ) ( , ( ( ( the scientists ) shouted ) . ) ) )	( ( The author ) ( ( saw ( the manager ) ) . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NN author)) (VP (VBD saw) (NP (DT the) (NN manager))))) (, ,) (S (NP (DT the) (NNS scientists)) (VP (VBD shouted))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD saw) (NP (DT the) (NN manager))) (. .)))	After the author saw the manager , the scientists shouted .	The author saw the manager .	ex25193	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the senator ) ( encouraged ( the president ) ) ) ) ( , ( ( ( the student ) danced ) . ) ) )	( ( The senator ) ( ( encouraged ( the president ) ) . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NN senator)) (VP (VBD encouraged) (NP (DT the) (NN president))))) (, ,) (S (NP (DT the) (NN student)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD encouraged) (NP (DT the) (NN president))) (. .)))	After the senator encouraged the president , the student danced .	The senator encouraged the president .	ex25194	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the scientist ) ( encouraged ( the lawyer ) ) ) ) ( , ( ( ( the student ) ( supported ( the professors ) ) ) . ) ) )	( ( The scientist ) ( ( encouraged ( the lawyer ) ) . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NN scientist)) (VP (VBD encouraged) (NP (DT the) (NN lawyer))))) (, ,) (S (NP (DT the) (NN student)) (VP (VBD supported) (NP (DT the) (NN professors)))) (. .)))	(ROOT (S (NP (DT The) (NN scientist)) (VP (VBD encouraged) (NP (DT the) (NN lawyer))) (. .)))	After the scientist encouraged the lawyer , the student supported the professors .	The scientist encouraged the lawyer .	ex25195	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the doctor ) ( helped ( the scientists ) ) ) ) ( , ( ( ( the secretary ) shouted ) . ) ) )	( ( The doctor ) ( ( helped ( the scientists ) ) . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NN doctor)) (VP (VBD helped) (NP (DT the) (NN scientists))))) (, ,) (S (NP (DT the) (NN secretary)) (VP (VBD shouted))) (. .)))	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD helped) (NP (DT the) (NN scientists))) (. .)))	Because the doctor helped the scientists , the secretary shouted .	The doctor helped the scientists .	ex25196	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the managers ) resigned ) ) ( , ( ( ( the artist ) ( admired ( the secretary ) ) ) . ) ) )	( ( The managers ) ( resigned . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NNS managers)) (VP (VBD resigned)))) (, ,) (S (NP (DT the) (NN artist)) (VP (VBD admired) (NP (DT the) (NN secretary)))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD resigned)) (. .)))	Because the managers resigned , the artist admired the secretary .	The managers resigned .	ex25197	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the artists ) ( supported ( the athlete ) ) ) ) ( , ( ( ( the doctor ) ( introduced ( the senator ) ) ) . ) ) )	( ( The artists ) ( ( supported ( the athlete ) ) . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NNS artists)) (VP (VBD supported) (NP (DT the) (NN athlete))))) (, ,) (S (NP (DT the) (NN doctor)) (VP (VBD introduced) (NP (DT the) (NN senator)))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD supported) (NP (DT the) (NN athlete))) (. .)))	After the artists supported the athlete , the doctor introduced the senator .	The artists supported the athlete .	ex25198	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the senator ) ( introduced ( the author ) ) ) ) ( , ( ( ( the manager ) ( encouraged ( the scientists ) ) ) . ) ) )	( ( The senator ) ( ( introduced ( the author ) ) . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NN senator)) (VP (VBD introduced) (NP (DT the) (NN author))))) (, ,) (S (NP (DT the) (NN manager)) (VP (VBD encouraged) (NP (DT the) (NN scientists)))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD introduced) (NP (DT the) (NN author))) (. .)))	After the senator introduced the author , the manager encouraged the scientists .	The senator introduced the author .	ex25199	constituent	ce_embedded_under_since	temp59
entailment	( ( Though ( ( the scientists ) ( introduced ( the senator ) ) ) ) ( , ( ( ( the student ) ( saw ( the artists ) ) ) . ) ) )	( ( The scientists ) ( ( introduced ( the senator ) ) . ) )	(ROOT (S (SBAR (IN Though) (S (NP (DT the) (NNS scientists)) (VP (VBD introduced) (NP (DT the) (NN senator))))) (, ,) (S (NP (DT the) (NN student)) (VP (VBD saw) (NP (DT the) (NN artists)))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD introduced) (NP (DT the) (NN senator))) (. .)))	Though the scientists introduced the senator , the student saw the artists .	The scientists introduced the senator .	ex25200	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the athletes ) arrived ) ) ( , ( ( ( the president ) ( helped ( the judges ) ) ) . ) ) )	( ( The athletes ) ( arrived . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NNS athletes)) (VP (VBD arrived)))) (, ,) (S (NP (DT the) (NN president)) (VP (VBD helped) (NP (DT the) (NN judges)))) (. .)))	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD arrived)) (. .)))	After the athletes arrived , the president helped the judges .	The athletes arrived .	ex25201	constituent	ce_embedded_under_since	temp59
entailment	( ( Though ( ( the author ) ( contacted ( the lawyer ) ) ) ) ( , ( ( ( the actor ) ( thanked ( the athletes ) ) ) . ) ) )	( ( The author ) ( ( contacted ( the lawyer ) ) . ) )	(ROOT (S (SBAR (IN Though) (S (NP (DT the) (NN author)) (VP (VBD contacted) (NP (DT the) (NN lawyer))))) (, ,) (S (NP (DT the) (NN actor)) (VP (VBD thanked) (NP (DT the) (NN athletes)))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD contacted) (NP (DT the) (NN lawyer))) (. .)))	Though the author contacted the lawyer , the actor thanked the athletes .	The author contacted the lawyer .	ex25202	constituent	ce_embedded_under_since	temp59
entailment	( ( Although ( ( the artist ) ran ) ) ( , ( ( ( the actors ) ( saw ( the president ) ) ) . ) ) )	( ( The artist ) ( ran . ) )	(ROOT (S (SBAR (IN Although) (S (NP (DT the) (NN artist)) (VP (VBD ran)))) (, ,) (S (NP (DT the) (NNS actors)) (VP (VBD saw) (NP (DT the) (NN president)))) (. .)))	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD ran)) (. .)))	Although the artist ran , the actors saw the president .	The artist ran .	ex25203	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the secretary ) slept ) ) ( , ( ( ( the senator ) danced ) . ) ) )	( ( The secretary ) ( slept . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NN secretary)) (VP (VBD slept)))) (, ,) (S (NP (DT the) (NN senator)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD slept)) (. .)))	After the secretary slept , the senator danced .	The secretary slept .	ex25204	constituent	ce_embedded_under_since	temp59
entailment	( ( Before ( ( the actors ) ( saw ( the president ) ) ) ) ( , ( ( ( the banker ) ( stopped ( the tourists ) ) ) . ) ) )	( ( The actors ) ( ( saw ( the president ) ) . ) )	(ROOT (S (SBAR (IN Before) (S (NP (DT the) (NNS actors)) (VP (VBD saw) (NP (DT the) (NN president))))) (, ,) (S (NP (DT the) (NN banker)) (VP (VBD stopped) (NP (DT the) (NN tourists)))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD saw) (NP (DT the) (NN president))) (. .)))	Before the actors saw the president , the banker stopped the tourists .	The actors saw the president .	ex25205	constituent	ce_embedded_under_since	temp59
entailment	( ( While ( ( the authors ) ( contacted ( the artists ) ) ) ) ( , ( ( ( the athlete ) waited ) . ) ) )	( ( The authors ) ( ( contacted ( the artists ) ) . ) )	(ROOT (S (SBAR (IN While) (S (NP (DT the) (NNS authors)) (VP (VBD contacted) (NP (DT the) (NN artists))))) (, ,) (S (NP (DT the) (NN athlete)) (VP (VBD waited))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD contacted) (NP (DT the) (NN artists))) (. .)))	While the authors contacted the artists , the athlete waited .	The authors contacted the artists .	ex25206	constituent	ce_embedded_under_since	temp59
entailment	( ( Before ( ( the actors ) ( avoided ( the managers ) ) ) ) ( , ( ( ( the student ) shouted ) . ) ) )	( ( The actors ) ( ( avoided ( the managers ) ) . ) )	(ROOT (S (SBAR (IN Before) (S (NP (DT the) (NNS actors)) (VP (VBD avoided) (NP (DT the) (NN managers))))) (, ,) (S (NP (DT the) (NN student)) (VP (VBD shouted))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD avoided) (NP (DT the) (NN managers))) (. .)))	Before the actors avoided the managers , the student shouted .	The actors avoided the managers .	ex25207	constituent	ce_embedded_under_since	temp59
entailment	( ( Since ( ( the secretary ) arrived ) ) ( , ( ( ( the tourist ) ( recommended ( the artist ) ) ) . ) ) )	( ( The secretary ) ( arrived . ) )	(ROOT (S (SBAR (IN Since) (S (NP (DT the) (NN secretary)) (VP (VBD arrived)))) (, ,) (S (NP (DT the) (NN tourist)) (VP (VBD recommended) (NP (DT the) (NN artist)))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD arrived)) (. .)))	Since the secretary arrived , the tourist recommended the artist .	The secretary arrived .	ex25208	constituent	ce_embedded_under_since	temp59
entailment	( ( Before ( ( the author ) ( advised ( the professor ) ) ) ) ( , ( ( ( the doctors ) waited ) . ) ) )	( ( The author ) ( ( advised ( the professor ) ) . ) )	(ROOT (S (SBAR (IN Before) (S (NP (DT the) (NN author)) (VP (VBD advised) (NP (DT the) (NN professor))))) (, ,) (S (NP (DT the) (NNS doctors)) (VP (VBD waited))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD advised) (NP (DT the) (NN professor))) (. .)))	Before the author advised the professor , the doctors waited .	The author advised the professor .	ex25209	constituent	ce_embedded_under_since	temp59
entailment	( ( Before ( ( the managers ) slept ) ) ( , ( ( ( the tourists ) ( mentioned ( the doctors ) ) ) . ) ) )	( ( The managers ) ( slept . ) )	(ROOT (S (SBAR (IN Before) (S (NP (DT the) (NNS managers)) (VP (VBD slept)))) (, ,) (S (NP (DT the) (NNS tourists)) (VP (VBD mentioned) (NP (DT the) (NN doctors)))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD slept)) (. .)))	Before the managers slept , the tourists mentioned the doctors .	The managers slept .	ex25210	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the bankers ) ( thanked ( the lawyers ) ) ) ) ( , ( ( ( the manager ) ( advised ( the tourists ) ) ) . ) ) )	( ( The bankers ) ( ( thanked ( the lawyers ) ) . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NNS bankers)) (VP (VBD thanked) (NP (DT the) (NN lawyers))))) (, ,) (S (NP (DT the) (NN manager)) (VP (VBD advised) (NP (DT the) (NN tourists)))) (. .)))	(ROOT (S (NP (DT The) (NNS bankers)) (VP (VBD thanked) (NP (DT the) (NN lawyers))) (. .)))	Because the bankers thanked the lawyers , the manager advised the tourists .	The bankers thanked the lawyers .	ex25211	constituent	ce_embedded_under_since	temp59
entailment	( ( Though ( ( the professor ) ( thanked ( the student ) ) ) ) ( , ( ( ( the secretary ) danced ) . ) ) )	( ( The professor ) ( ( thanked ( the student ) ) . ) )	(ROOT (S (SBAR (IN Though) (S (NP (DT the) (NN professor)) (VP (VBD thanked) (NP (DT the) (NN student))))) (, ,) (S (NP (DT the) (NN secretary)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD thanked) (NP (DT the) (NN student))) (. .)))	Though the professor thanked the student , the secretary danced .	The professor thanked the student .	ex25212	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the scientists ) performed ) ) ( , ( ( ( the secretary ) ( avoided ( the author ) ) ) . ) ) )	( ( The scientists ) ( performed . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NNS scientists)) (VP (VBD performed)))) (, ,) (S (NP (DT the) (NN secretary)) (VP (VBD avoided) (NP (DT the) (NN author)))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD performed)) (. .)))	After the scientists performed , the secretary avoided the author .	The scientists performed .	ex25213	constituent	ce_embedded_under_since	temp59
entailment	( ( After ( ( the students ) ( avoided ( the actor ) ) ) ) ( , ( ( ( the presidents ) ( called ( the tourists ) ) ) . ) ) )	( ( The students ) ( ( avoided ( the actor ) ) . ) )	(ROOT (S (SBAR (IN After) (S (NP (DT the) (NNS students)) (VP (VBD avoided) (NP (DT the) (NN actor))))) (, ,) (S (NP (DT the) (NNS presidents)) (VP (VBD called) (NP (DT the) (NN tourists)))) (. .)))	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD avoided) (NP (DT the) (NN actor))) (. .)))	After the students avoided the actor , the presidents called the tourists .	The students avoided the actor .	ex25214	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the professors ) ( stopped ( the student ) ) ) ) ( , ( ( ( the secretaries ) ( introduced ( the lawyers ) ) ) . ) ) )	( ( The professors ) ( ( stopped ( the student ) ) . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NNS professors)) (VP (VBD stopped) (NP (DT the) (NN student))))) (, ,) (S (NP (DT the) (NNS secretaries)) (VP (VBD introduced) (NP (DT the) (NN lawyers)))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD stopped) (NP (DT the) (NN student))) (. .)))	Because the professors stopped the student , the secretaries introduced the lawyers .	The professors stopped the student .	ex25215	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the senator ) ( encouraged ( the manager ) ) ) ) ( , ( ( ( the professor ) ( saw ( the doctors ) ) ) . ) ) )	( ( The senator ) ( ( encouraged ( the manager ) ) . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NN senator)) (VP (VBD encouraged) (NP (DT the) (NN manager))))) (, ,) (S (NP (DT the) (NN professor)) (VP (VBD saw) (NP (DT the) (NN doctors)))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD encouraged) (NP (DT the) (NN manager))) (. .)))	Because the senator encouraged the manager , the professor saw the doctors .	The senator encouraged the manager .	ex25216	constituent	ce_embedded_under_since	temp59
entailment	( ( Though ( ( the actor ) ( advised ( the lawyers ) ) ) ) ( , ( ( ( the authors ) shouted ) . ) ) )	( ( The actor ) ( ( advised ( the lawyers ) ) . ) )	(ROOT (S (SBAR (IN Though) (S (NP (DT the) (NN actor)) (VP (VBD advised) (NP (DT the) (NN lawyers))))) (, ,) (S (NP (DT the) (NNS authors)) (VP (VBD shouted))) (. .)))	(ROOT (S (NP (DT The) (NN actor)) (VP (VBD advised) (NP (DT the) (NN lawyers))) (. .)))	Though the actor advised the lawyers , the authors shouted .	The actor advised the lawyers .	ex25217	constituent	ce_embedded_under_since	temp59
entailment	( ( Though ( ( the author ) arrived ) ) ( , ( ( ( the scientist ) ( contacted ( the doctors ) ) ) . ) ) )	( ( The author ) ( arrived . ) )	(ROOT (S (SBAR (IN Though) (S (NP (DT the) (NN author)) (VP (VBD arrived)))) (, ,) (S (NP (DT the) (NN scientist)) (VP (VBD contacted) (NP (DT the) (NN doctors)))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD arrived)) (. .)))	Though the author arrived , the scientist contacted the doctors .	The author arrived .	ex25218	constituent	ce_embedded_under_since	temp59
entailment	( ( Because ( ( the judges ) ( admired ( the athletes ) ) ) ) ( , ( ( ( the tourist ) ( called ( the scientists ) ) ) . ) ) )	( ( The judges ) ( ( admired ( the athletes ) ) . ) )	(ROOT (S (SBAR (IN Because) (S (NP (DT the) (NNS judges)) (VP (VBD admired) (NP (DT the) (NN athletes))))) (, ,) (S (NP (DT the) (NN tourist)) (VP (VBD called) (NP (DT the) (NN scientists)))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD admired) (NP (DT the) (NN athletes))) (. .)))	Because the judges admired the athletes , the tourist called the scientists .	The judges admired the athletes .	ex25219	constituent	ce_embedded_under_since	temp59
entailment	( ( Before ( ( the doctors ) ( mentioned ( the lawyer ) ) ) ) ( , ( ( ( the authors ) ran ) . ) ) )	( ( The doctors ) ( ( mentioned ( the lawyer ) ) . ) )	(ROOT (S (SBAR (IN Before) (S (NP (DT the) (NNS doctors)) (VP (VBD mentioned) (NP (DT the) (NN lawyer))))) (, ,) (S (NP (DT the) (NNS authors)) (VP (VBD ran))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD mentioned) (NP (DT the) (NN lawyer))) (. .)))	Before the doctors mentioned the lawyer , the authors ran .	The doctors mentioned the lawyer .	ex25220	constituent	ce_embedded_under_since	temp59
entailment	( ( While ( ( the artists ) ( contacted ( the doctor ) ) ) ) ( , ( ( ( the secretaries ) ( called ( the bankers ) ) ) . ) ) )	( ( The artists ) ( ( contacted ( the doctor ) ) . ) )	(ROOT (S (SBAR (IN While) (S (NP (DT the) (NNS artists)) (VP (VBD contacted) (NP (DT the) (NN doctor))))) (, ,) (S (NP (DT the) (NNS secretaries)) (VP (VBD called) (NP (DT the) (NN bankers)))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD contacted) (NP (DT the) (NN doctor))) (. .)))	While the artists contacted the doctor , the secretaries called the bankers .	The artists contacted the doctor .	ex25221	constituent	ce_embedded_under_since	temp59
entailment	( ( Since ( ( the authors ) ( introduced ( the artists ) ) ) ) ( , ( ( ( the doctor ) ( called ( the tourists ) ) ) . ) ) )	( ( The authors ) ( ( introduced ( the artists ) ) . ) )	(ROOT (S (SBAR (IN Since) (S (NP (DT the) (NNS authors)) (VP (VBD introduced) (NP (DT the) (NN artists))))) (, ,) (S (NP (DT the) (NN doctor)) (VP (VBD called) (NP (DT the) (NN tourists)))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD introduced) (NP (DT the) (NN artists))) (. .)))	Since the authors introduced the artists , the doctor called the tourists .	The authors introduced the artists .	ex25222	constituent	ce_embedded_under_since	temp59
